gene Statistic Pvalue BHPvalue BonferPvalue
WFIKKN1 -6.64632845896767 2.02059786629313e-09 6.02728238281076e-09 3.59949303901459e-05
SERP1 -1.04956047428941 0.296853242907075 0.34621865059229 1
SYDE2 -5.10123016865061 2.07380087527483e-06 4.64863329459493e-06 0.0369426887921459
TACR2 2.31472011557287 0.0239393117609336 0.0340347086759195 1
NUP85 -12.5187655883366 1.46422606003531e-24 2.00489800410984e-23 2.6083723033469e-20
CD177 -3.80178139887147 0.000256659750217384 0.000466068989844289 1
LGR5 -2.11178171036153 0.0376661132723455 0.0518655130117927 1
PIGG -5.19790158869984 1.10617869078415e-06 2.54856016523912e-06 0.0197054671976289
PTHR1 12.3674980973283 4.41853863480587e-19 3.4447197917038e-18 7.87118472404318e-15
RAB5A 1.51462555663262 0.133898357352314 0.167693007443344 1
FLJ13224 -0.919410182048767 0.361016480565522 0.41272927639547 1
USP9Y 0.598220816474602 0.551634736619929 0.600734881901664 1
C7orf53 5.71689243062108 1.14194507083523e-07 2.87853537453782e-07 0.00203426094918588
LRP1B 7.89967173814083 8.35348056607578e-12 3.0943835060111e-11 1.48808902804074e-07
XAF1 -2.61652580996955 0.0100805362541751 0.0150789044279012 1
ABCG8 -0.372374661394173 0.710768397893914 0.748411646771615 1
ANKDD1A 11.499067574591 1.54260468046524e-17 1.02080088327667e-16 2.74799597778078e-13
DAND5 0.496802334624344 0.620674795603166 0.666106440681656 1
SPAG6 0.353755738167426 0.724078961080166 0.760270105663214 1
LINCR 2.78513522647207 0.00696307132172832 0.0106490515560842 1
ZDHHC22 1.68097104654546 0.0970627521343543 0.12483400956764 1
CCDC60 -0.607375655910411 0.545542101583574 0.594847885350216 1
THOC7 5.51795010908606 3.1001106493055e-07 7.52184297285864e-07 0.00552253711067281
TCTA -5.25763537647167 1.02714486880126e-06 2.37538085068488e-06 0.0182975586928257
OR8K3 0.404899367304332 0.686822411879555 0.726719793610264 1
NY-REN-7 5.05919754365709 3.43435759245896e-06 7.5530427348227e-06 0.0611796461520639
B2M 1.4837253021763 0.142069946967625 0.17721686403482 1
C6orf141 -7.48290347556501 2.719193262385e-12 1.05510147628243e-11 4.84397087761264e-08
LPPR4 7.68092944720987 4.17619321541512e-11 1.44203733164189e-10 7.4394705939405e-07
SQLE -15.1853843729522 2.711213288962e-25 4.00145431065195e-24 4.82975535295691e-21
SEPHS1 -11.8540018781062 9.09146648903968e-24 1.13176368997731e-22 1.61955384035753e-19
BTBD14B -3.90341988444983 0.000231899632599062 0.000423118261923713 1
PLRG1 9.58396204606702 1.7305561049959e-15 9.27719724778726e-15 3.08281264543970e-11
SPG7 -0.509707875082083 0.611840549576628 0.657774746539412 1
ZNF614 0.493361844933017 0.622746858007994 0.668169157896429 1
PARD6G 4.41614753692079 3.32087797940748e-05 6.61058445917587e-05 0.591581203251649
INPP5B -4.37084168376267 3.15459696344475e-05 6.29717506799695e-05 0.561959903068047
GRPEL2 -12.0989752402273 5.13929372760041e-21 4.81089744947313e-20 9.15513784634736e-17
PPID 3.54063073744123 0.000753656426712551 0.00129670732830993 1
TRIM56 6.08524462661289 4.18863598438862e-08 1.1006986491503e-07 0.000746163614258989
UBE2J1 -0.977145812041948 0.331156124876895 0.3817370553978 1
IL20RA 7.12557117316277 3.58891165986082e-10 1.14492966168984e-09 6.39328723087607e-06
LOC387856 1.2241920466643 0.22454250932765 0.269034184904678 1
C1orf107 -7.05858855499767 4.99650979566317e-10 1.57535974336184e-09 8.90078254999437e-06
UTS2R -1.63970875263988 0.105713403458914 0.135078601660241 1
C19orf22 -7.98710211447243 1.7219059726968e-11 6.19302099689496e-11 3.06740329976207e-07
SAFB2 -4.57010846339209 1.77228539839374e-05 3.63182929793927e-05 0.315714920869861
KIAA0652 -4.31503554150928 4.9008679597518e-05 9.57806492978811e-05 0.873040618350186
KLRG1 3.56866296349644 0.000636330982142114 0.00110483431928651 1
MS4A8B -7.82156713023303 5.33718251985903e-12 2.00795289142067e-11 9.50765694087688e-08
FRAG1 -4.73070767194683 1.0368683742156e-05 2.17252096192386e-05 0.184707732182766
KIAA1546 2.096550427723 0.0394890518241948 0.0542289522969631 1
E2F4 1.37349601629155 0.173565258116297 0.212413541363267 1
CLEC4M 3.59081263412038 0.000636449719661876 0.00110493278491927 1
BTBD14A -9.33794273189715 7.46008866119107e-15 3.72356456739865e-14 1.32894019410458e-10
KIAA0999 5.56635640067321 1.98294626494368e-07 4.89729720833312e-07 0.00353242047637068
GYPA 2.67711713918827 0.00928352993329654 0.0139534932696376 1
TAC1 8.96644685974004 1.93445123021786e-13 8.39676272297781e-13 3.44603142151009e-09
TRAIP -15.9079406515652 2.81831491727578e-28 5.66653069259037e-27 5.02054619363507e-24
KIAA0232 0.602299331250607 0.548317917358734 0.597597759549005 1
ERCC8 0.851712973861693 0.397154149252462 0.448687469227763 1
GPX4 3.68088998729568 0.00046183451568489 0.000815858792385029 1
KIAA0368 11.8069306493272 1.06810171404119e-20 9.68796534314143e-20 1.90271639339298e-16
GPR157 -1.86046949191017 0.0667359334185904 0.0884632636145931 1
CTAGE4 -2.84935246315611 0.00564995950506196 0.00872699025606292 1
C9orf30 -4.27565483692592 3.61020631655048e-05 7.15852797451361e-05 0.643122153230303
OR52A1 -3.19856467631367 0.0020215975381864 0.00328863136925511 1
HSP90B3P -2.87620218319981 0.00509064149364853 0.00791107803959303 1
ALG9 3.85242848926599 0.000259321785321988 0.000470806999972063 1
BTBD10 -3.986546941787 0.000152059653255938 0.000282636755331937 1
SDK2 -0.101326198751275 0.919578473860608 0.930918391393583 1
BAIAP3 -3.65007610312554 0.000403579618030919 0.000717000829321113 1
RABGGTB 0.773726361979012 0.440899641637558 0.492919933232801 1
ANKRD40 -0.0922696438742081 0.926717280533663 0.936973814372363 1
KRT74 2.08024549992513 0.0406489770410901 0.0557187501546614 1
CALCOCO2 4.83112106922916 5.73994678926617e-06 1.2349204360385e-05 0.102251412103988
SNCA 18.0859615784662 2.69718271132168e-29 6.15206310108636e-28 4.80476128194845e-25
TMSL8 -1.38633733972725 0.167914769932475 0.206291980108767 1
C2orf53 0.980015191269167 0.330476871279152 0.381141718565765 1
ESRRB -0.518609450736639 0.605607286968316 0.651978498220438 1
ARHGAP26 8.39758887362128 4.70961947998913e-14 2.15895937767695e-13 8.38971614165263e-10
TDRD9 3.44477497880228 0.00087353174591643 0.0014916693368247 1
HRAS -6.54975068852096 4.56773968327276e-09 1.31644903280733e-08 8.1369714717821e-05
KLRC4 4.12195381968609 9.45789588903705e-05 0.000179428069613744 1
JAGN1 0.021690407276155 0.982735942966809 0.985113842102905 1
BSDC1 1.08467853750392 0.280296168554045 0.328845886895532 1
RNF43 -2.56511373295652 0.0123892468826817 0.018347497212411 1
NDUFAF1 2.94324117583981 0.00410371718072741 0.00645734633490665 1
PHF12 -2.90675562710195 0.00484870923870111 0.00755355543316323 1
OR1L3 -1.22238301008802 0.225415509137113 0.269953067547464 1
FOLR2 6.66274014902675 6.15719100562368e-09 1.75270374838894e-08 0.00010968420057418
LYZL6 -0.461269821703138 0.645889206343771 0.689056792538504 1
tcag7.1260 5.04656517651647 3.28509152786665e-06 7.24354752783965e-06 0.0585206204774165
WSB1 14.2192645708031 3.22615791979703e-25 4.73010511796414e-24 5.74707771832643e-21
PROS1 30.4163855409545 1.0289522179678e-58 7.63739783786597e-56 1.83297548108783e-54
OSTN -12.2404611105948 1.66490770484905e-19 1.35180792407388e-18 2.96586658541809e-15
PSMB8 -2.64643092522099 0.00901427321102221 0.0135693985956692 1
SOCS4 1.51970325726829 0.132977746920104 0.166668935737334 1
DDIT4L 8.28785456800326 8.97964891131371e-13 3.63718657812966e-12 1.59963465706142e-08
MAS1 0.320773390539965 0.749366226343663 0.783404340145892 1
MGC34796 -11.560778922922 5.24662107726477e-21 4.9010649119242e-20 9.34633078703945e-17
CSHL1 1.79286858444925 0.0776773954220731 0.101723525843476 1
TBCCD1 -3.20502819061953 0.00188471328043778 0.00307851479715007 1
ZBTB7C -6.3966885778107 1.62705240270636e-08 4.44749294181541e-08 0.00028984311501811
AP2S1 -10.6310143533258 6.81889791684162e-17 4.21777248231308e-16 1.21471847490617e-12
P15RS -5.63888376364348 2.14941147951717e-07 5.29154451300703e-07 0.00382896160961189
VAT1 2.12952637561378 0.0362319991485692 0.0499989800009769 1
SHANK3 4.99208061914279 4.2332107299105e-06 9.22790209772707e-06 0.0754104159426257
TUFM -10.0670648152883 1.88737050658425e-15 1.00814447389181e-14 3.36216182042919e-11
THEG 2.15140620915995 0.0350826711722089 0.0485219490886436 1
KRT34 -1.87756932595043 0.063856288700614 0.0849331789532189 1
SGSM3 -3.90395421849522 0.000208248659612698 0.00038166066073463 1
TOMM22 -1.53860240752307 0.127682145080547 0.16063063082379 1
SOCS3 5.33562442582744 1.25369399041349e-06 2.86765597653131e-06 0.0223333047452258
CPO 4.18682824752215 8.05497937152129e-05 0.000153614604993341 1
POP4 -4.08141211251695 0.000109345865075347 0.000206256590475671 1
BHLHB3 14.7814552111788 7.76195622603689e-28 1.5029509588111e-26 1.38271488210621e-23
MALL 7.39619622527425 5.35217612092812e-11 1.83177070928364e-10 9.53436654182135e-07
OR1B1 -1.02036438168947 0.31079564985945 0.361037737632621 1
PARK2 7.1470620030251 6.39116483903627e-10 1.99460775127176e-09 1.13852210442592e-05
GPR124 12.88554827279 7.06929111536348e-21 6.54874425008242e-20 1.25932351929085e-16
LCE1E -1.88002789201342 0.0641366458397538 0.0852597550245956 1
RUVBL2 -11.1343495144905 2.67560614001527e-17 1.72069486564014e-16 4.7663247778232e-13
CGRRF1 10.0234518989599 6.11962283138176e-16 3.4411288231766e-15 1.09014961118235e-11
ACPL2 -2.16509111630323 0.0334699073429466 0.0464319702053774 1
WNT10B 5.92980187580042 1.01105527885594e-07 2.55926579992361e-07 0.00180109387375397
BAIAP2L2 -2.11803264815709 0.0368769804452553 0.0508378369951848 1
ISCA1 12.8798180870339 2.02654638174959e-21 1.97164922143567e-20 3.61008972444872e-17
C1orf125 -6.18435114946985 7.78158980857029e-09 2.19060115123058e-08 0.000138621240849871
RPAP1 4.13134339391495 7.96110674005684e-05 0.000151954522090831 1
RAI16 3.71399918286879 0.000391504873942625 0.000696590873393321 1
RPL27 10.174080548848 4.03161865076859e-16 2.31675014983199e-15 7.18192546447917e-12
NLRP9 2.52415479890661 0.0137328639907238 0.0202079331844336 1
EPN1 -3.46349140909571 0.000958459591570303 0.0016251664919316 1
LOC388610 7.04586309010791 6.67597987511198e-10 2.07876080222417e-09 1.18925905495245e-05
SLC35A1 4.64407764221748 1.21926950539984e-05 2.53502182180122e-05 0.217200669691928
GAL -4.18632363929471 5.41043277381863e-05 0.000105231411106895 0.96381449432805
SLC14A2 1.04745748744524 0.298902728705646 0.348472068662459 1
RDH11 -7.08590854771771 2.21964766385787e-10 7.19446933842142e-10 3.95408034839642e-06
FAM138F 0.306735906675255 0.759969815421863 0.793186213494555 1
AUH 14.7277480845155 7.47100635755451e-26 1.16437889110653e-24 1.33088507253476e-21
FLJ40243 -0.68394080698814 0.496124452056877 0.546903526543391 1
C14orf129 -3.75845298733565 0.000310676728715248 0.000560333181539337 1
MBD2 -3.55887755543846 0.000604567989367319 0.00105286676728804 1
ABHD14B 6.37367927306595 1.18686116664902e-08 3.28507532981442e-08 0.000211427448226856
PIGT -10.2559649410029 4.59182913382881e-17 2.8934858220738e-16 8.17988441900263e-13
ALS2CR4 12.8770821130819 1.91607522411816e-21 1.87422434676432e-20 3.41329640424409e-17
ALAS1 -3.54793968059492 0.00064405874650431 0.00111792282222023 1
FOXO1 18.0602681541505 1.23036770272852e-29 2.91847806343619e-28 2.19177702564058e-25
CRLF3 2.11530544183274 0.0371508240024717 0.0511955425682704 1
C20orf107 -2.23296247421884 0.0279560560941492 0.0393216883743524 1
FARS2 -1.29088248249478 0.200824793912852 0.242920681657061 1
CCDC28A 10.4921487090904 2.10559113138691e-17 1.37345296281678e-16 3.75090004145263e-13
NPHP3 18.6566838618433 4.51104729848316e-30 1.1254873469913e-28 8.0359796575179e-26
OR13F1 -0.822105288167652 0.414112596994201 0.465808032004464 1
TSEN54 -14.4891483561642 4.70152029772139e-24 6.0999914481871e-23 8.37528825836088e-20
DEFB106B -0.678149467071265 0.499796974837659 0.55040698007901 1
OR8B4 -1.99106931730781 0.0502990952347286 0.0679942390735662 1
STH -3.8976964394519 0.000151913290038077 0.000282423643157828 1
ZC3H14 4.02468173321605 0.00011811427462391 0.000222090741835586 1
CBX2 -0.377281863975063 0.706961874683785 0.745372800403465 1
TMEM49 -2.89822213076524 0.00477622355388069 0.00744649452028974 1
C6orf21 -5.78374770178663 1.45996099102476e-07 3.65072221983647e-07 0.0026007745094115
FLJ20920 2.64817700172881 0.0092715729631178 0.0139378734822768 1
CRTAP 10.3202729864738 9.33722197477028e-16 5.15559625267682e-15 1.66333272258558e-11
DDX50 12.296519428716 1.88968158288532e-21 1.84960372074281e-20 3.36627877175192e-17
STYXL1 -5.06056713696575 2.71826763318705e-06 6.02803680039763e-06 0.0484232196175941
BLVRB -0.169843247117354 0.865460774070824 0.885369363995003 1
LOC147650 4.74927323776604 6.81830018184992e-06 1.45706813147162e-05 0.121461199439475
MMP24 0.879769730764586 0.381765507460857 0.433390947610739 1
GRID1 11.3722055823826 6.12067497469194e-19 4.70378360652123e-18 1.09033703999162e-14
BANF1 -8.05095053392655 1.2362925350809e-11 4.51667662426808e-11 2.20233152199312e-07
CTAGEP -8.14347260819627 3.38034680893795e-12 1.29583598137337e-11 6.02174980544207e-08
HMBS -6.58828231708345 3.28726456344756e-09 9.61249687019943e-09 5.85593309332549e-05
SLC25A24 -2.71375192934539 0.00792554467237421 0.0120280842386841 1
C14orf50 6.18377243673131 1.56379598218519e-08 4.28181088635829e-08 0.000278574616266471
MRO -0.148203306509626 0.882605747144452 0.899933534407376 1
SLC25A15 -7.97004030996181 9.14274118912208e-12 3.37342153154558e-11 1.62868791543021e-07
FAM84B -9.97551087672061 6.01914579603724e-16 3.38676763141527e-15 1.07225063210607e-11
TDP1 -17.4373818982403 4.86050848744263e-35 2.21445263926606e-33 8.6585098195303e-31
C16orf78 2.37919078575706 0.0202580598873466 0.0290678275338858 1
C11orf57 -1.37350301847899 0.173521816266773 0.212374966332965 1
RFK -2.63889607090267 0.00986621388379269 0.0147769240058755 1
ZFYVE9 2.65067246384198 0.00931949215543468 0.0140051824917254 1
STCH -6.96467120003424 3.53276763906376e-10 1.12823095593908e-09 6.29327227222818e-06
WIBG -13.9034299292217 5.05157958076986e-29 1.11876173609543e-27 8.99888386518343e-25
LOC283871 -6.94640849580427 1.45537982487697e-09 4.40546069674737e-09 2.59261362003583e-05
GBA2 -0.293035784675811 0.770310038985165 0.802380016049686 1
NDUFB3 -0.287882967233684 0.774297446060979 0.805872399132173 1
HSD17B13 11.9495364903552 7.51074981499286e-18 5.1479991229043e-17 1.33796497204283e-13
GRIN3A 3.11351425862377 0.00253064214395182 0.00407713296123341 1
FMNL1 -4.41799092077154 3.20904250838814e-05 6.39868852075514e-05 0.571658832444264
SEPT7 4.36501235834321 3.92596795656534e-05 7.74927348235512e-05 0.69937193178255
GNLY -0.205287720714494 0.83783789169396 0.861834172689468 1
GRAMD1C 6.43086781970878 1.28678546964358e-08 3.55171929907511e-08 0.000229227963562307
ZNF165 -5.75578079243709 1.97285039026507e-07 4.8737147208684e-07 0.0035144356852182
USP38 -7.22167558849517 3.40578554635368e-10 1.08806785729456e-09 6.06706637227444e-06
FAM83A -4.38526608101959 3.34970554955639e-05 6.66573443474056e-05 0.596716546597975
C14orf24 -1.89866681837358 0.0609726235028791 0.081391256281775 1
ARMCX3 3.13163684164059 0.00242039439515568 0.00390587061829001 1
ARHGDIB -2.72365335319201 0.00746263911790429 0.0113663003420999 1
AK1 -1.80442104152955 0.0749522283476598 0.0984297084987255 1
KIAA1045 10.9016898771239 1.33801884051634e-17 8.89383120334255e-17 2.3835467624958e-13
DNAJB13 -0.0306934166983014 0.975593351158941 0.979055825449009 1
NEU2 -0.358721332611469 0.720889258496754 0.757501400982786 1
HIST1H4B -11.0713820449268 1.00338405675081e-17 6.77056196475719e-17 1.7874283586959e-13
FAM20B -9.40817385826187 1.98237428028239e-14 9.44730214792684e-14 3.53140154289505e-10
HES2 -6.84351411704928 6.35699314293897e-10 1.98533442931828e-09 1.13243475848315e-05
FAM73B -1.29495032476335 0.199469069285576 0.241411916587625 1
LOC388381 5.56470294042562 2.36467094939198e-07 5.80064008433885e-07 0.00421242482924687
INTS7 -22.953570873019 2.02829806657861e-43 2.63737969036725e-41 3.61321017580313e-39
AMPH -0.958382671441367 0.340654324223552 0.391535978561091 1
ZNF775 -2.5398019724842 0.0133744467131019 0.0197163516838131 1
UCKL1 -4.3226476666172 4.19500430027671e-05 8.25378911035225e-05 0.747298066051293
C10orf97 6.97937207624769 3.95397124850371e-10 1.25733744771234e-09 7.04360438208452e-06
C1orf161 -0.580004786223343 0.563775531530098 0.612309310978976 1
ALDH1L1 16.7976969299599 6.17864915827571e-26 9.71460336324127e-25 1.10066456105524e-21
FLJ39378 3.4065012358929 0.00102586539147799 0.00173368428837766 1
SLC23A1 -6.24678424348139 1.44435687598975e-08 3.96513690690112e-08 0.000257297733888814
RBM4B -0.56589492185531 0.573384879263334 0.621987470417551 1
THAP4 -7.99804586582851 7.90875968589521e-12 2.93697404720736e-11 1.40886645044537e-07
OGFRL1 6.41417141298032 1.1118087189878e-09 3.39604947188763e-09 1.98057605200487e-05
KIAA0831 7.5794582721623 7.32272120272987e-11 2.47668417515531e-10 1.3044695550543e-06
PPP1R15A 9.5872842738935 2.52379462421136e-14 1.18718979233433e-13 4.49588774357011e-10
C1orf96 -12.4967218002832 9.41830715177353e-22 9.47361511020292e-21 1.67777723601694e-17
C12orf11 -0.766514077203456 0.445598941977216 0.497455634040366 1
BMF -13.2522433703892 3.04597537210774e-22 3.22982174278138e-21 5.42610052787272e-18
MAN1A1 3.68125662810903 0.000416751958308426 0.000739444161883097 1
KIAA1600 6.60144480043733 4.91123097585059e-09 1.41133519283437e-08 8.74886686038025e-05
NLGN4X 14.0827157345143 7.38858595286078e-27 1.28296494093618e-25 1.31620270164262e-22
ALOX12 1.44156744955319 0.152667578088295 0.189309497150555 1
RB1CC1 -6.21925040532693 8.41850759379324e-09 2.36206165184805e-08 0.000149967294275833
NEIL2 7.15584886552636 8.46805758570555e-11 2.85106743208767e-10 1.50849977831759e-06
EIF4E -1.08666667171936 0.280081983550239 0.328616245469536 1
ABHD5 4.2835506052509 6.02828347302202e-05 0.000116624502376645 1
EXOC4 -2.26729569305041 0.0262313638031783 0.0370244445598461 1
CIP29 -3.8153738203177 0.000278258623993118 0.000504006011978993 1
BATF2 -4.47188315179217 1.32611617928149e-05 2.74978857149581e-05 0.236234336177205
SLC29A4 5.53240233635268 6.14602125683674e-07 1.45071184138452e-06 0.010948522266929
HTR4 4.55422263050058 2.34891886596657e-05 4.75549956566979e-05 0.418436406783285
EMB -1.19043929182341 0.236568214422821 0.282190047658239 1
TRAF6 5.09748784834332 1.86021411349242e-06 4.18407250224167e-06 0.033137854217754
LMNB1 -15.2311303637583 3.57814988595939e-26 5.77365598446381e-25 6.37411620684805e-22
FAM19A5 -6.96029957443414 2.05563531071357e-10 6.68719638879686e-10 3.66190874250516e-06
SHE 12.6799301268089 3.573523289242e-20 3.07085112757149e-19 6.36587438745569e-16
PIK3C2B 6.9088908923675 7.86890137142594e-10 2.4327769703329e-09 1.40176609030582e-05
C15orf15 9.71600282376652 1.20846914049253e-14 5.9028432324469e-14 2.15276692687339e-10
USP15 6.8970216592286 7.5707999320643e-10 2.34497344660442e-09 1.34866229989794e-05
TCEAL2 15.837758948498 1.11478793287699e-27 2.12393927660649e-26 1.98588322362707e-23
